#cooccurred genus in D006262: Health; The state of the organism when it functions optimally without evidence of disease.																	
#in total 12485 valid runs were included in GMrepo.																	
#please consult our web site for more details.																	
phenotype	taxonomy rank level	NCBI taxon id 1	NCBI taxon id 2	pvalue Pearson	correlation coefficient Pearson	pvalue Spearman	correlation coefficient Spearman	nr. co-occurred samples	nr. samples of taxon1 only	nr. samples of taxon2 only	nr. samples of none	Odds ratio (OR) Fisher test	pvalue Fisher test	OR confidence lower	OR confidence upper	scientific name taxon1	scientific name taxon2
D006262	genus	158846	577310	1.02E-05	-0.071545454	1.05E-161	-0.419500459	258	441	3097	8689	1.641310317	2.59E-09	1.394381789	1.929052715	Megamonas	Parasutterella
D006262	genus	158846	1348911	0.001601624	-0.092433586	3.89E-163	-0.68691732	56	643	464	11322	2.124915685	2.10E-06	1.562984847	2.843954452	Megamonas	Coprobacter
D006262	genus	160795	216851	0.015683389	0.02378628	0.001473885	0.031300055	51	1	10266	2167	10.76441254	0.001315595	1.844826941	432.9047266	Ureibacillus	Faecalibacterium
D006262	genus	160795	508459	4.13E-06	-0.476026526	2.40E-18	-0.776775164	2	50	33	12400	15.01573252	0.009272511	1.700512574	61.46750363	Ureibacillus	Cloacibacillus
D006262	genus	160795	577310	0.013388867	-0.042500055	5.27E-12	-0.118174845	21	31	3334	9099	1.848601592	0.039959706	1.008131844	3.327023969	Ureibacillus	Parasutterella
D006262	genus	160795	1279388	0.003207791	-0.126025187	1.47E-26	-0.434928997	6	46	493	11940	3.158480928	0.016976833	1.097092611	7.462863513	Ureibacillus	Kandleria
D006262	genus	160795	1505657	0.002219927	-0.063454226	8.88E-16	-0.165811896	20	32	2270	10163	2.797850734	0.00084919	1.513631555	5.054926646	Ureibacillus	Intestinibacter
D006262	genus	160795	1506553	0.036662991	0.028033224	0.003879366	0.038736636	49	3	5504	6929	20.55874849	2.05E-14	6.628353837	103.2930469	Ureibacillus	Lachnoclostridium
D006262	genus	160795	1508657	0.027987904	-0.029162566	1.49E-05	-0.057439169	37	15	5626	6807	2.984215048	0.000218552	1.596797398	5.858585168	Ureibacillus	Ruminiclostridium
D006262	genus	160795	1573535	0.000153218	-0.096669602	2.98E-23	-0.250185717	13	39	1477	10956	2.47225487	0.008176194	1.207977252	4.744813878	Ureibacillus	Holdemanella
D006262	genus	162289	244127	0.012281611	-0.040536088	1.17E-102	-0.338103929	199	306	3310	8670	1.703317423	2.31E-08	1.411189865	2.052422051	Peptoniphilus	Anaerotruncus
D006262	genus	162289	644652	0.043568549	-0.075030381	5.90E-128	-0.742854364	21	484	219	11761	2.329737671	0.000791375	1.400595476	3.691979944	Peptoniphilus	Gordonibacter
D006262	genus	162289	1508657	0.001919559	-0.040637488	3.88E-25	-0.135101274	342	163	5321	6659	2.62556386	7.15E-25	2.164536794	3.194883942	Peptoniphilus	Ruminiclostridium
D006262	genus	162289	1573535	0.000126811	-0.08749218	2.94E-223	-0.642433944	81	424	1409	10571	1.433206615	0.00498134	1.108488238	1.834487593	Peptoniphilus	Holdemanella
D006262	genus	165779	1279388	0.005324937	-0.106833985	2.51E-103	-0.70551011	15	180	484	11806	2.032554409	0.014684388	1.105585726	3.47686901	Anaerococcus	Kandleria
D006262	genus	165779	1505657	0.001924399	-0.062903307	1.03E-63	-0.332316071	56	139	2234	10056	1.81338656	0.000357304	1.300691034	2.49908457	Anaerococcus	Intestinibacter
D006262	genus	165779	1506553	0.0443434	-0.026814592	1.79E-09	-0.080110163	124	71	5429	6861	2.207022953	8.20E-08	1.631743491	3.004550184	Anaerococcus	Lachnoclostridium
D006262	genus	165779	1508657	0.001045715	-0.043247336	3.83E-29	-0.147104142	116	79	5547	6743	1.78484054	8.22E-05	1.32638182	2.412299563	Anaerococcus	Ruminiclostridium
D006262	genus	166484	574697	0.002307039	-0.094997746	4.08E-40	-0.397051134	12	70	945	11458	2.078385472	0.032956716	1.02145095	3.881387731	Caminicella	Butyricimonas
D006262	genus	172900	184869	0.000887743	-0.197562238	1.02E-57	-0.776578174	6	179	95	12205	4.305255126	0.003865906	1.521224918	9.905493911	Victivallis	Varibaculum
D006262	genus	172900	195950	0.033912685	-0.136137008	4.04E-35	-0.685870639	4	181	58	12242	4.663740162	0.013351196	1.216488059	12.79746058	Victivallis	Tannerella
D006262	genus	172900	283168	0.024006187	-0.030544932	2.50E-09	-0.080568847	151	34	5275	7025	5.914835424	8.13E-27	4.046446473	8.867545291	Victivallis	Odoribacter
D006262	genus	172900	423604	0.049445785	-0.135761043	2.41E-13	-0.47725681	9	176	25	12275	25.08032407	1.08E-09	10.14610903	56.60229981	Victivallis	Elusimicrobium
D006262	genus	172900	459786	3.89E-18	0.101286492	1.65E-38	0.150916597	184	1	7127	5173	134.0571043	6.71E-42	23.64867903	5143.724196	Victivallis	Oscillibacter
D006262	genus	172900	501783	0.023440955	-0.153105821	1.83E-24	-0.618051223	4	181	34	12266	7.968951962	0.002324079	2.033122041	22.67230671	Victivallis	Cloacibacterium
D006262	genus	172900	508459	0.011047159	-0.175048433	1.11E-12	-0.465352718	10	175	25	12275	27.99523403	5.33E-11	11.81863219	61.49218456	Victivallis	Cloacibacillus
D006262	genus	172900	572511	0.005839598	-0.027042537	0.002072636	-0.030209445	184	1	10205	2095	37.80843562	8.70E-14	6.685652357	1490.610728	Victivallis	Blautia
D006262	genus	172900	577309	0.034331461	-0.038382184	5.25E-19	-0.160558276	99	86	2855	9445	3.807529286	1.33E-18	2.814419977	5.160091637	Victivallis	Paraprevotella
D006262	genus	172900	577310	0.001800664	-0.053014554	9.35E-48	-0.243047224	76	109	3279	9021	1.91821954	2.55E-05	1.407912427	2.602221811	Victivallis	Parasutterella
D006262	genus	172900	990721	0.034064461	-0.055488635	3.93E-18	-0.22454959	98	87	1274	11026	9.745400406	7.70E-46	7.180809776	13.24186887	Victivallis	Christensenella
D006262	genus	172900	1279388	3.90E-05	-0.160711911	4.52E-75	-0.636703745	35	150	464	11836	5.949731304	9.59E-15	3.948882664	8.760145266	Victivallis	Kandleria
D006262	genus	172900	1505657	0.001087137	-0.066646863	6.95E-45	-0.281277666	75	110	2215	10085	3.104105327	1.68E-12	2.274409789	4.216834851	Victivallis	Intestinibacter
D006262	genus	172900	1505663	0.005429941	-0.043915378	4.18E-24	-0.159016148	126	59	3822	8478	4.736560743	1.61E-24	3.441272796	6.583676854	Victivallis	Erysipelatoclostridium
D006262	genus	172900	1508657	1.42E-09	0.080283173	2.35E-11	0.088603158	180	5	5483	6817	44.70674504	2.98E-55	18.81204662	139.5501685	Victivallis	Ruminiclostridium
D006262	genus	172900	1573534	0.000982057	-0.181428031	3.67E-80	-0.818324843	7	178	142	12158	3.366448102	0.006729796	1.310448194	7.262828243	Victivallis	Faecalitalea
D006262	genus	172900	1573535	0.000171013	-0.093592628	5.75E-50	-0.358531331	67	118	1423	10877	4.339538617	6.21E-18	3.149302241	5.938312179	Victivallis	Holdemanella
D006262	genus	178440	648800	0.000101499	-0.484346659	4.05E-14	-0.797500448	3	17	39	12426	56.04628592	3.88E-05	10.11802338	205.4758305	Opitutus	Solibacillus
D006262	genus	178440	1573534	0.046247584	-0.154466014	3.44E-14	-0.542980806	2	18	147	12318	9.3038268	0.023352837	1.037904145	39.46433858	Opitutus	Faecalitalea
D006262	genus	184869	990721	0.001007964	-0.0862089	2.66E-38	-0.330309803	21	80	1351	11033	2.143546382	0.003537961	1.254418957	3.514675305	Varibaculum	Christensenella
D006262	genus	184869	1279388	0.000662139	-0.14013558	2.43E-55	-0.585667001	13	88	486	11898	3.615805961	0.000185752	1.839090174	6.565974601	Varibaculum	Kandleria
D006262	genus	184869	1508657	0.008194104	-0.035004839	3.96E-12	-0.091699129	60	41	5603	6781	1.770983622	0.00484488	1.168918803	2.706956056	Varibaculum	Ruminiclostridium
D006262	genus	189330	239934	6.48E-22	-0.108074236	0	-0.414877534	2333	3575	1974	4603	1.521623305	1.04E-28	1.411918813	1.640062623	Dorea	Akkermansia
D006262	genus	189330	283168	1.66E-17	-0.093959851	5.21E-162	-0.293318773	3154	2754	2272	4305	2.169881049	3.98E-100	2.017824143	2.333707431	Dorea	Odoribacter
D006262	genus	189330	397864	5.03E-18	-0.096818781	1.88E-158	-0.294131917	3012	2896	2044	4533	2.306384938	8.26E-114	2.142628059	2.482817223	Dorea	Barnesiella
D006262	genus	189330	644652	0.038613438	-0.026706671	3.71E-12	-0.089549597	150	5758	90	6487	1.877563898	2.23E-06	1.432605748	2.47243044	Dorea	Gordonibacter
D006262	genus	189330	674963	0.000326315	0.046731575	2.26E-06	0.061468824	31	5877	1	6576	34.68273951	2.60E-09	5.776094009	1404.63614	Dorea	Succinatimonas
D006262	genus	189330	1279388	4.28E-05	-0.052268224	6.70E-91	-0.254204352	285	5623	214	6363	1.506975881	8.60E-06	1.253004106	1.81458416	Dorea	Kandleria
D006262	genus	189330	1348911	0.02669778	-0.028503039	9.00E-09	-0.073856359	384	5524	136	6441	3.291944099	4.54E-36	2.690919229	4.046676269	Dorea	Coprobacter
D006262	genus	189330	1506577	0.008385366	-0.033492661	1.26E-57	-0.201267007	507	5401	286	6291	2.064744583	2.82E-22	1.774267898	2.406167948	Dorea	Tyzzerella
D006262	genus	189330	1508657	2.19E-64	-0.179019168	0	-0.472270291	2756	3152	2907	3670	1.103850051	0.006211407	1.027965064	1.185341807	Dorea	Ruminiclostridium
D006262	genus	191303	447020	0.039685682	-0.085440597	3.32E-33	-0.46997376	17	58	505	11905	6.907100139	8.78E-09	3.742379223	12.13221117	Turicibacter	Adlercreutzia
D006262	genus	195950	253238	0.034003573	-0.145004674	7.88E-34	-0.707723948	5	57	152	12271	7.077049191	0.001071763	2.18341294	17.86542557	Tannerella	Ethanoligenens
D006262	genus	195950	283168	0.025151803	-0.030338031	2.96E-08	-0.075022683	41	21	5385	7038	2.551511465	0.000430983	1.471339157	4.550384308	Tannerella	Odoribacter
D006262	genus	195950	442430	0.00419696	-0.223808359	3.08E-34	-0.778878265	3	59	100	12323	6.263353194	0.014506821	1.235379297	19.73943627	Tannerella	Coraliomargarita
D006262	genus	195950	574697	9.04E-05	-0.122993966	1.42E-32	-0.362006395	11	51	946	11477	2.616421203	0.006910243	1.225449107	5.105785343	Tannerella	Butyricimonas
D006262	genus	195950	577310	0.047957249	-0.033960779	2.67E-17	-0.144554832	25	37	3330	9093	1.844842811	0.021082074	1.0628016	3.153152397	Tannerella	Parasutterella
D006262	genus	195950	648800	0.002895487	-0.292068018	2.48E-27	-0.831965635	2	60	40	12383	10.30954959	0.01839098	1.18095496	41.39051423	Tannerella	Solibacillus
D006262	genus	195950	1291539	0.030278187	-0.237978236	4.02E-14	-0.712909374	2	60	21	12402	19.66321257	0.005740231	2.187327679	83.41004128	Tannerella	Candidatus Methanomethylophilus
D006262	genus	195950	1505657	0.016194428	-0.049777335	1.05E-19	-0.186516535	19	43	2271	10152	1.975204262	0.019710682	1.084826367	3.469983379	Tannerella	Intestinibacter
D006262	genus	195950	1573535	0.003618198	-0.074151379	3.86E-30	-0.285041387	14	48	1476	10947	2.163020747	0.016478499	1.098506744	4.000623893	Tannerella	Holdemanella
D006262	genus	204475	574697	0.02162888	-0.071422947	3.61E-38	-0.386454426	22	77	935	11451	3.498562468	4.35E-06	2.0635506	5.711442978	Gemmiger	Butyricimonas
D006262	genus	204475	1573535	0.04451975	-0.05099139	1.27E-28	-0.276355265	36	63	1454	10932	4.295843562	2.55E-10	2.759306591	6.596734777	Gemmiger	Holdemanella
D006262	genus	207244	216851	0.000368123	-0.034814335	8.57E-08	0.052317572	1493	147	8824	2021	2.326076428	7.67E-25	1.948110242	2.793829767	Anaerostipes	Faecalibacterium
D006262	genus	207244	239934	7.99E-08	-0.073686148	1.00E-305	-0.481580124	653	987	3654	7191	1.301951487	1.60E-06	1.168380904	1.450255689	Anaerostipes	Akkermansia
D006262	genus	207244	447020	0.005452668	-0.061765234	1.80E-122	-0.489658302	139	1501	383	10462	2.529207403	4.54E-17	2.052232143	3.103495379	Anaerostipes	Adlercreutzia
D006262	genus	207244	1506577	0.000346897	-0.074597554	7.00E-301	-0.671425222	137	1503	656	10189	1.415712333	0.000602426	1.159711062	1.71871465	Anaerostipes	Tyzzerella
D006262	genus	216851	244127	5.79E-05	-0.039456791	5.24E-11	0.064363428	3445	6872	64	2104	16.47939126	3.00E-243	12.80082328	21.55501822	Faecalibacterium	Anaerotruncus
D006262	genus	216851	246875	0.006235385	-0.026922384	1.14E-07	-0.052170266	63	10254	3	2165	4.433571775	0.003010672	1.447226484	22.09199654	Faecalibacterium	Algoriphagus
D006262	genus	216851	292632	5.89E-20	-0.088767612	6.91E-16	-0.078376852	3912	6405	260	1908	4.481529348	2.00E-137	3.910188592	5.15177308	Faecalibacterium	Subdoligranulum
D006262	genus	216851	447020	1.16E-10	0.063380464	3.05E-13	0.071700221	520	9797	2	2166	57.40103282	5.13E-41	15.80858646	475.5994889	Faecalibacterium	Adlercreutzia
D006262	genus	216851	1279388	0.000388886	0.034912692	5.43E-11	0.064498372	495	9822	4	2164	27.26216881	6.92E-36	10.56079614	100.5265617	Faecalibacterium	Kandleria
D006262	genus	239759	442430	0.000636475	-0.035653777	4.25E-07	-0.052771632	99	9071	4	3311	9.033190878	1.71E-09	3.414785734	33.83445612	Alistipes	Coraliomargarita
D006262	genus	239759	447020	1.16E-13	0.077321704	1.28E-49	0.153599338	504	8666	18	3297	10.65169202	9.95E-47	6.656568453	18.14898745	Alistipes	Adlercreutzia
D006262	genus	239759	577309	2.04E-21	0.098162713	0.003848223	-0.029922144	2795	6375	159	3156	8.701334446	8.94E-243	7.369430608	10.3343528	Alistipes	Paraprevotella
D006262	genus	239759	1017280	1.30E-08	0.059319651	0.002292433	0.031834242	42	9128	4	3311	3.808542662	0.004041628	1.38024274	14.6281118	Alistipes	Pseudoflavonifractor
D006262	genus	239759	1279388	2.17E-11	-0.069424426	4.65E-64	-0.174114504	391	8779	108	3207	1.32247506	0.01118233	1.061767651	1.658632609	Alistipes	Kandleria
D006262	genus	239759	1348911	5.41E-15	0.081461332	2.93E-60	0.169680543	510	8660	10	3305	19.4615781	1.46E-55	10.47627144	40.89193992	Alistipes	Coprobacter
D006262	genus	239759	1505657	2.97E-24	-0.102794437	2.22E-189	-0.291266345	1739	7431	551	2764	1.173936739	0.002830019	1.055588772	1.306768242	Alistipes	Intestinibacter
D006262	genus	239759	1506577	1.11E-08	-0.05910689	2.95E-86	-0.201715888	633	8537	160	3155	1.462100115	1.82E-05	1.221152076	1.7585316	Alistipes	Tyzzerella
D006262	genus	239759	1508657	1.03E-41	-0.135079747	5.99E-165	-0.269427628	4889	4281	774	2541	3.749226661	5.36E-203	3.422501341	4.109223825	Alistipes	Ruminiclostridium
D006262	genus	239934	253238	0.026472222	-0.033613013	1.61E-05	-0.065284558	105	4202	52	8126	3.90434422	1.28E-16	2.768261233	5.565622871	Akkermansia	Ethanoligenens
D006262	genus	239934	283168	5.45E-18	-0.100868112	2.29E-212	-0.352161049	2425	1882	3001	5177	2.222678833	9.88E-98	2.060502859	2.398053719	Akkermansia	Odoribacter
D006262	genus	239934	397864	2.12E-11	-0.07985348	4.64E-139	-0.293178116	2349	1958	2707	5471	2.424468629	4.05E-118	2.246225018	2.617013896	Akkermansia	Barnesiella
D006262	genus	239934	447020	3.88E-06	-0.068202742	7.59E-78	-0.270992927	253	4054	269	7909	1.834852893	2.41E-11	1.532709281	2.196005366	Akkermansia	Adlercreutzia
D006262	genus	239934	574697	3.11E-11	-0.095329423	8.91E-154	-0.366722669	430	3877	527	7651	1.610189903	4.31E-12	1.405972146	1.843255829	Akkermansia	Butyricimonas
D006262	genus	239934	1505663	1.22E-08	-0.069709708	0	-0.485601229	1591	2716	2357	5821	1.4465965	3.52E-20	1.336693205	1.565542031	Akkermansia	Erysipelatoclostridium
D006262	genus	239934	1506553	4.12E-13	-0.083038879	0	-0.412052302	2258	2049	3295	4883	1.632984654	2.66E-38	1.515006429	1.760399973	Akkermansia	Lachnoclostridium
D006262	genus	239934	1508657	2.67E-05	-0.048414044	1.02E-98	-0.239669172	2450	1857	3213	4965	2.038640648	1.48E-78	1.890308698	2.198833129	Akkermansia	Ruminiclostridium
D006262	genus	241189	246875	0.026140414	-0.13083471	1.10E-37	-0.661114958	5	223	61	12196	4.481701953	0.007036705	1.391794803	11.1955372	Hespellia	Algoriphagus
D006262	genus	241189	644652	0.044159789	-0.09408967	9.74E-107	-0.80780397	10	218	230	12027	2.398368301	0.012805936	1.119056454	4.576042113	Hespellia	Gordonibacter
D006262	genus	241189	762551	0.027879207	-0.124507781	6.33E-49	-0.70889967	13	215	84	12173	8.75781367	2.15E-08	4.408899159	16.10819767	Hespellia	Jejuia
D006262	genus	241189	1506553	5.13E-114	0.295628519	4.39E-17	-0.111613174	147	81	5406	6851	2.299769127	1.33E-09	1.737270509	3.062475802	Hespellia	Lachnoclostridium
D006262	genus	244127	1506577	0.00050796	-0.055102819	8.23E-172	-0.422315792	325	3184	468	8508	1.85562947	7.90E-16	1.596280865	2.154979835	Anaerotruncus	Tyzzerella
D006262	genus	246875	253238	0.001222577	-0.219118192	2.52E-37	-0.731798737	8	58	149	12270	11.34815629	1.62E-06	4.597689318	24.44819594	Algoriphagus	Ethanoligenens
D006262	genus	246875	375288	0.040922352	-0.020972484	0.003396197	-0.030048989	61	5	9436	2983	3.856588866	0.000781246	1.563260378	12.31538179	Algoriphagus	Parabacteroides
D006262	genus	246875	574697	0.000166847	-0.119428188	2.03E-12	-0.2211164	34	32	923	11496	13.22683773	4.39E-21	7.879118352	22.26554092	Algoriphagus	Butyricimonas
D006262	genus	246875	644652	0.006111625	-0.157696938	8.64E-38	-0.651794939	5	61	235	12184	4.248708453	0.008684744	1.320055109	10.60590021	Algoriphagus	Gordonibacter
D006262	genus	246875	990721	0.012851282	-0.066571916	7.93E-07	-0.131681966	42	24	1330	11089	14.58440268	1.32E-24	8.599345353	25.24795551	Algoriphagus	Christensenella
D006262	genus	246875	1279388	6.31E-05	-0.168680485	6.31E-37	-0.502204858	8	58	491	11928	3.350198967	0.004611717	1.373751798	7.100679151	Algoriphagus	Kandleria
D006262	genus	246875	1506553	0.00644031	-0.03651115	1.98E-16	-0.109907983	52	14	5501	6918	4.670848286	1.44E-08	2.547213707	9.136660333	Algoriphagus	Lachnoclostridium
D006262	genus	246875	1573535	0.000429511	-0.089564014	1.45E-25	-0.261705239	14	52	1476	10943	1.995971018	0.033099704	1.018862151	3.66596142	Algoriphagus	Holdemanella
D006262	genus	253238	256846	0.019885482	-0.173930218	3.37E-15	-0.544377348	3	154	22	12306	10.88847327	0.003662124	2.065280644	36.80385676	Ethanoligenens	Lentisphaera
D006262	genus	253238	332248	0.049038672	-0.149451167	9.17E-07	-0.362033028	11	146	17	12311	54.39703434	1.56E-14	22.62927741	125.3696378	Ethanoligenens	Truepera
D006262	genus	253238	442430	0.000700012	-0.21820868	1.36E-34	-0.687127547	22	135	81	12247	24.62110581	2.20E-21	14.18141499	41.24530124	Ethanoligenens	Coraliomargarita
D006262	genus	253238	459786	1.77E-40	0.154712098	9.71E-13	0.083225278	142	15	7169	5159	6.810982931	7.73E-19	3.986702632	12.51087725	Ethanoligenens	Oscillibacter
D006262	genus	253238	574697	0.007443154	-0.082590206	5.71E-38	-0.382922318	65	92	892	11436	9.055063009	5.24E-32	6.437839579	12.67149923	Ethanoligenens	Butyricimonas
D006262	genus	253238	577310	0.030081489	-0.036907173	1.07E-46	-0.240656099	58	99	3297	9031	1.60469124	0.00632464	1.137017138	2.247117434	Ethanoligenens	Parasutterella
D006262	genus	253238	648800	0.036078153	-0.155494283	5.45E-07	-0.361216326	17	140	25	12303	59.59656562	3.95E-22	29.4949178	117.7632839	Ethanoligenens	Solibacillus
D006262	genus	253238	1508657	7.36E-08	0.071325536	5.18E-11	0.086954667	138	19	5525	6803	8.941709018	3.85E-29	5.504587862	15.32027935	Ethanoligenens	Ruminiclostridium
D006262	genus	253238	1573535	0.000303584	-0.089939991	4.62E-58	-0.385198545	38	119	1452	10876	2.391640298	1.67E-05	1.607591885	3.488337458	Ethanoligenens	Holdemanella
D006262	genus	256846	577309	0.044085728	-0.03697646	2.70E-06	-0.086052602	14	11	2940	9520	4.120246747	0.000497541	1.73571989	10.04232272	Lentisphaera	Paraprevotella
D006262	genus	256846	1279388	0.009384324	-0.11393074	2.47E-11	-0.287491081	5	20	494	11966	6.053087691	0.00273428	1.767945809	16.70724938	Lentisphaera	Kandleria
D006262	genus	270497	990721	0.010141592	0.069112734	0.001226423	-0.086840186	10	11	1362	11102	7.40784058	2.80E-05	2.814894844	19.24631707	Catabacter	Christensenella
D006262	genus	283168	442430	0.001305224	-0.043460819	8.07E-17	-0.112312068	60	5366	43	7016	1.824284316	0.002661076	1.21066509	2.76966266	Odoribacter	Coraliomargarita
D006262	genus	283168	762551	0.030499829	-0.029264157	5.50E-07	-0.067675543	57	5369	40	7019	1.862803011	0.002723872	1.219712988	2.869385598	Odoribacter	Jejuia
D006262	genus	283168	1279388	6.92E-12	-0.091004842	6.79E-120	-0.302261648	265	5161	234	6825	1.4975351	1.13E-05	1.24658332	1.800012775	Odoribacter	Kandleria
D006262	genus	283168	1348911	1.82E-06	0.064247178	3.21E-24	0.136172702	436	4990	84	6975	7.252778821	6.51E-84	5.714201816	9.300400532	Odoribacter	Coprobacter
D006262	genus	283168	1508657	8.46E-54	-0.168149415	0	-0.454558519	2772	2654	2891	4168	1.505724834	1.85E-29	1.401253112	1.618172564	Odoribacter	Ruminiclostridium
D006262	genus	292632	459786	1.27E-23	-0.106303538	2.06E-195	-0.309522443	2650	1522	4661	3652	1.364171531	1.29E-15	1.262861562	1.473813174	Subdoligranulum	Oscillibacter
D006262	genus	292632	638847	0.045328659	-0.030949764	0.000114217	-0.059619206	16	4156	11	8302	2.905322994	0.006876025	1.264937068	6.93059373	Subdoligranulum	Pyramidobacter
D006262	genus	292632	674963	0.015591473	0.037434426	0.025541329	0.034569039	31	4141	1	8312	62.32768171	3.52E-14	10.36277664	2503.521209	Subdoligranulum	Succinatimonas
